game_id,game_date,season_id,season_type,team_id_home,team_id_away,wl_home,pts_home,pts_away,home_win,elo_home,elo_away,elo_prob
401320604,2021-06-01,22021,Regular Season,3,6,W,79,69,1,1462.658778521152,1494.0066808546087,0.5553964902228339
401320603,2021-06-01,22021,Regular Season,19,11,L,83,84,0,1474.1492041241218,1493.7377645456265,0.5720430325817237
401320605,2021-06-01,22021,Regular Season,14,5,W,88,73,1,1545.665767683262,1445.453626860785,0.7270724682405727
401320607,2021-06-03,22021,Regular Season,11,19,W,77,74,1,1505.178625197261,1462.7083434724873,0.6564313077825498
401320608,2021-06-03,22021,Regular Season,6,5,W,98,63,1,1485.1146106590654,1439.9950762255964,0.6598624500358686
401320606,2021-06-03,22021,Regular Season,9,17,L,82,94,0,1523.5488473152589,1528.0709463023845,0.5931302948597887
401320609,2021-06-04,22021,Regular Season,8,20,W,86,84,1,1480.522909500801,1531.840515478518,0.5268602428289945
401320610,2021-06-04,22021,Regular Season,14,3,W,105,102,1,1551.1243183184506,1471.5508487166953,0.7028724860821569
401320611,2021-06-05,22021,Regular Season,16,17,L,93,96,0,1465.7425330800088,1539.9335521995804,0.49396893117941687
401320612,2021-06-05,22021,Regular Season,6,19,W,68,63,1,1491.917361658348,1455.8369696281384,0.6480885651824555
401320613,2021-06-05,22021,Regular Season,18,9,W,85,64,1,1554.6024257334727,1511.686241418063,0.657009968464625
401320614,2021-06-06,22021,Regular Season,8,20,W,100,80,1,1489.9857046442212,1522.3777203350978,0.5539118450053461
401320615,2021-06-06,22021,Regular Season,14,3,L,67,68,0,1557.0668685968076,1465.6082984383384,0.716959679643223
401320616,2021-06-08,22021,Regular Season,16,8,W,85,81,1,1455.8631544564205,1498.9074677441142,0.5387147030690124
401320619,2021-06-08,22021,Regular Season,11,3,L,81,85,0,1512.04999904161,1479.9474920312027,0.6428485587390829
401320618,2021-06-09,22021,Regular Season,19,5,W,92,76,1,1448.7987409317875,1433.1923252263139,0.6207634978001906
401320617,2021-06-09,22021,Regular Season,20,14,L,71,95,0,1513.4559572352048,1542.7276750039432,0.5583456959516621
401320620,2021-06-10,22021,Regular Season,16,6,W,89,71,1,1465.0888603950402,1498.9555903546989,0.5518132863074967
401320621,2021-06-11,22021,Regular Season,20,14,L,75,86,0,1502.2890433161715,1553.8945889229765,0.526447041942199
401320622,2021-06-11,22021,Regular Season,11,3,L,59,77,0,1499.1930278668283,1492.8044632059843,0.6081941989679831
401320623,2021-06-12,22021,Regular Season,5,19,L,79,83,0,1425.6075951823177,1456.3834709757837,0.5562094485581748
401320624,2021-06-12,22021,Regular Season,8,6,W,80,64,1,1489.6817618054945,1489.9918560808487,0.5989680949863015
401320627,2021-06-13,22021,Regular Season,17,3,W,85,78,1,1549.8129308231687,1504.968347185344,0.6595071228130971
401320628,2021-06-13,22021,Regular Season,11,9,L,83,85,0,1487.0291438874685,1504.8264407873555,0.5745654539414203
401320625,2021-06-13,22021,Regular Season,18,14,L,66,89,0,1561.4622263641802,1564.4235297618204,0.5952967067318006
401320626,2021-06-13,22021,Regular Season,20,16,W,101,78,1,1491.7601024773276,1474.0525946688904,0.6236066357347056
401320629,2021-06-15,22021,Regular Season,5,14,L,70,87,0,1414.4834062111543,1576.3294638964564,0.37081818166260583
401320630,2021-06-15,22021,Regular Season,8,19,L,89,105,0,1497.7023999057685,1467.5076599469471,0.6403232202921934
401320631,2021-06-15,22021,Regular Season,17,9,W,100,78,1,1556.6227883669067,1516.317749866184,0.653614824186305
401320632,2021-06-16,22021,Regular Season,6,11,W,85,80,1,1481.9712179805747,1475.5378348086401,0.6082556761755258
401320636,2021-06-17,22021,Regular Season,3,8,L,73,85,0,1498.1584896416061,1484.8959354999247,0.617582044381702
401320633,2021-06-17,22021,Regular Season,5,14,L,69,79,0,1407.0670425779022,1583.7458275297085,0.35112622093004153
401320634,2021-06-17,22021,Regular Season,16,20,W,96,93,1,1466.5247273835846,1499.2879697626333,0.5533837572429371
401320635,2021-06-17,22021,Regular Season,19,18,W,81,75,1,1480.314124352791,1549.5562922295442,0.5010906063641439
401320637,2021-06-17,22021,Regular Season,17,9,W,103,76,1,1563.5504918831805,1509.39004634991,0.6714443652580553
401320638,2021-06-18,22021,Regular Season,6,11,L,66,80,0,1489.806104457064,1467.7029483321508,0.6295270488872154
401320640,2021-06-19,22021,Regular Season,16,5,W,82,77,1,1475.457052238726,1400.0445181593013,0.6978460435197511
401320641,2021-06-19,22021,Regular Season,3,8,W,95,77,1,1485.8068487539722,1497.2475763875586,0.5834845139218027
401320639,2021-06-19,22021,Regular Season,19,18,W,91,81,1,1490.292312225508,1539.578104356827,0.5297748707298603
401320642,2021-06-20,22021,Regular Season,6,9,L,73,76,0,1477.2155634793198,1502.8189336550713,0.5635463857228942
401320643,2021-06-22,22021,Regular Season,18,3,W,80,70,1,1530.1736017714243,1494.1371584755361,0.6480308638189084
401320644,2021-06-22,22021,Regular Season,9,19,L,72,92,0,1514.0898613695292,1499.6968148109108,0.6191178016123323
401320645,2021-06-22,22021,Regular Season,14,16,L,83,87,0,1590.7683519483094,1481.500131368331,0.7372939302510784
401320646,2021-06-23,22021,Regular Season,20,8,L,85,87,0,1490.355644907492,1488.9172666659947,0.6013833392967753
401320648,2021-06-24,22021,Regular Season,9,19,L,68,91,0,1501.7075053372826,1512.0791708431575,0.5849793538555564
401320649,2021-06-24,22021,Regular Season,6,16,W,89,82,1,1465.944635764862,1496.2460099733526,0.5568835772862039
401320647,2021-06-24,22021,Regular Season,5,3,L,64,89,0,1394.0014390296963,1487.0977757519142,0.46681057475826654
401320650,2021-06-25,22021,Regular Season,8,17,W,90,89,1,1500.9449334519302,1570.1216045780193,0.5011848632768967
401320651,2021-06-26,22021,Regular Season,3,16,W,85,74,1,1496.4339872470796,1487.3836815190766,0.6118392766584678
401320652,2021-06-26,22021,Regular Season,20,9,L,78,101,0,1478.3279781215565,1490.0079182601714,0.583149818382584
401320654,2021-06-27,22021,Regular Season,18,19,W,74,58,1,1537.2129844950462,1523.7787579202686,0.6178154109821132
401320655,2021-06-27,22021,Regular Season,17,14,W,95,92,1,1560.1453018435573,1576.0224733432879,0.577265028613101
401320653,2021-06-27,22021,Regular Season,11,6,W,88,79,1,1480.293489309895,1474.8069642191379,0.606956150911298
401320657,2021-06-29,22021,Regular Season,16,18,L,71,90,0,1479.6204670522459,1544.856676275404,0.5068552164309583
401320656,2021-06-29,22021,Regular Season,20,9,W,73,69,1,1466.6649817539048,1501.670914627823,0.5501909012102605
401320660,2021-06-30,22021,Regular Season,6,17,L,75,99,0,1466.9460872373638,1568.6000012712952,0.45457197872077504
401320659,2021-06-30,22021,Regular Season,11,8,L,76,82,0,1488.154366291669,1510.9212361863922,0.5675582502823239
401320658,2021-06-30,22021,Regular Season,3,19,L,81,91,0,1504.1972017139103,1516.1350661399108,0.5827888562732385
401320661,2021-07-01,22021,Regular Season,5,18,L,80,86,0,1384.665227534531,1554.9937806040232,0.3594993938246234
401320662,2021-07-02,22021,Regular Season,3,19,W,100,91,1,1492.5414245884456,1527.7908432653755,0.5498440034761072
401320663,2021-07-02,22021,Regular Season,6,17,L,58,66,0,1457.8546476629483,1577.6914408457108,0.42876697353889615
401320665,2021-07-02,22021,Regular Season,14,20,W,91,88,1,1567.5677739155499,1475.6611637296996,0.717482764759512
401320666,2021-07-03,22021,Regular Season,5,18,W,73,67,1,1377.4752396580384,1562.1837684805157,0.34066877132721807
401320667,2021-07-03,22021,Regular Season,9,16,W,82,79,1,1492.6747326520283,1469.4833627236267,0.6309868280794076
401320664,2021-07-03,22021,Regular Season,11,8,L,68,99,0,1476.8032012860226,1522.2724011920386,0.5352441133172035
401320669,2021-07-04,22021,Regular Season,6,14,L,74,84,0,1449.2793081921704,1573.2181186203597,0.4229934919571341
401320668,2021-07-04,22021,Regular Season,17,20,W,118,95,1,1586.2667803164886,1470.0108190248898,0.7450104155542813
401320670,2021-07-05,22021,Regular Season,9,3,W,99,96,1,1500.0549960904402,1501.5445445189234,0.5973361345507475
401320671,2021-07-07,22021,Regular Season,8,3,W,85,79,1,1532.9772834583828,1493.4912672099383,0.6525466392886665
401320672,2021-07-07,22021,Regular Season,17,11,L,90,99,0,1591.366572005403,1466.0983190196785,0.7547399952621434
401320673,2021-07-07,22021,Regular Season,14,6,W,71,62,1,1581.6779884595023,1440.8194383530279,0.7709705160503272
401320677,2021-07-09,22021,Regular Season,17,8,L,67,77,0,1576.2717721001602,1539.9263506726095,0.6484364370361008
401320674,2021-07-09,22021,Regular Season,18,20,W,84,72,1,1548.99714390706,1464.9110273359754,0.7082688279636286
401320675,2021-07-09,22021,Regular Season,5,9,W,82,69,1,1390.661864231494,1508.1082733994253,0.43214044502000815
401320676,2021-07-09,22021,Regular Season,11,14,W,85,77,1,1481.1931189249212,1586.2585781384957,0.44970739469132737
401320678,2021-07-10,22021,Regular Season,19,16,L,85,89,0,1518.7877233348977,1462.1030992852147,0.6746418357826349
401320683,2021-07-11,22021,Regular Season,6,8,L,61,86,0,1436.2388486740344,1552.8950794133316,0.4332569998229824
401320681,2021-07-11,22021,Regular Season,20,5,L,68,79,0,1459.076403895248,1402.0190553310938,0.6751126133536399
401320682,2021-07-11,22021,Regular Season,14,11,W,82,75,1,1575.2527260323222,1492.1989710310947,0.7070393943955481
401320680,2021-07-11,22021,Regular Season,9,18,L,54,71,0,1496.7510822998256,1554.8317673477875,0.517146546793447
401320679,2021-07-11,22021,Regular Season,3,17,L,79,95,0,1486.5421999957116,1563.303043359438,0.4902715921832942
401353913,2021-08-12,22021,Regular Season,14,18,W,79,57,1,1581.1119381444112,1565.1746982836564,0.621211715719345
401320684,2021-08-15,22021,Regular Season,19,14,W,87,85,1,1505.294886619245,1588.6877038300242,0.48073572748519927
401320685,2021-08-15,22021,Regular Season,3,18,L,59,80,0,1476.7367681520457,1557.5989325980433,0.48437317981792244
401320686,2021-08-15,22021,Regular Season,17,16,W,84,83,1,1573.108475203104,1475.5959360008674,0.7239778514521441
401320687,2021-08-15,22021,Regular Season,11,20,W,92,81,1,1486.3397589190058,1445.574151628175,0.6542148283990703
401320688,2021-08-15,22021,Regular Season,8,9,W,88,78,1,1561.5602194097912,1486.4081513639567,0.6975297986651834
401320689,2021-08-15,22021,Regular Season,6,5,W,75,70,1,1427.5737086775748,1415.5213075981667,0.6159354635457956
401320694,2021-08-17,22021,Regular Season,6,20,W,85,80,1,1435.254999406659,1438.6584481961565,0.5946833740108756
401320693,2021-08-17,22021,Regular Season,11,5,W,84,80,1,1493.2554623510243,1407.8400168690825,0.7098474399757532
401320691,2021-08-17,22021,Regular Season,19,3,L,76,80,0,1515.6801720695412,1467.0493045556873,0.6643843392510298
401320690,2021-08-17,22021,Regular Season,18,8,W,72,60,1,1567.2863961944017,1567.6096234364875,0.5989499354646017
401320692,2021-08-17,22021,Regular Season,17,16,W,93,83,1,1578.6289181740613,1470.0754930299101,0.7364961709630538
401320695,2021-08-18,22021,Regular Season,9,14,W,83,79,1,1480.3587473372604,1578.3024183797281,0.45987231238735005
401320696,2021-08-19,22021,Regular Season,18,8,W,82,71,1,1575.3073974851097,1559.5886221457795,0.6209157516842189
401320697,2021-08-19,22021,Regular Season,11,16,W,77,64,1,1499.0585135515093,1464.8054164491712,0.6456858344443459
401320698,2021-08-19,22021,Regular Season,6,20,W,66,64,1,1443.3613319264414,1430.5521156763741,0.6169655293228996
401320699,2021-08-20,22021,Regular Season,9,14,L,83,99,0,1491.1613010895135,1567.499864627475,0.4908790857110187
401320700,2021-08-20,22021,Regular Season,3,5,L,81,83,0,1480.336991340708,1402.0369656685975,0.7013392842230587
401320702,2021-08-21,22021,Regular Season,19,8,L,95,101,0,1502.3924852845205,1552.0069371794639,0.5293035421657493
401320701,2021-08-21,22021,Regular Season,20,11,L,69,84,0,1422.891426262832,1506.1447968626223,0.4809361124790935
401320703,2021-08-22,22021,Regular Season,9,6,L,83,86,0,1481.3437193752932,1451.0220213399834,0.6404915199095689
401320704,2021-08-22,22021,Regular Season,16,14,L,78,85,0,1457.7191331380582,1577.3174463416954,0.42910324085671775
401320705,2021-08-24,22021,Regular Season,8,14,W,76,70,1,1562.5930080227788,1585.8995111588297,0.5667956740755522
401320706,2021-08-24,22021,Regular Season,20,19,L,79,86,0,1413.2727040132502,1491.8064144412056,0.4877214725656939
401320707,2021-08-24,22021,Regular Season,18,17,W,76,62,1,1582.8890824514253,1583.8989947548002,0.5980000488977213
401320708,2021-08-24,22021,Regular Season,16,6,W,78,68,1,1449.1370683209238,1463.831851738175,0.5789251091486438
401320709,2021-08-25,22021,Regular Season,9,11,L,79,106,0,1468.5338889771017,1515.7635191122042,0.5327223592181807
401320712,2021-08-26,22021,Regular Season,16,3,L,77,82,0,1457.558566137951,1466.3102056562468,0.5872416045948572
401320711,2021-08-26,22021,Regular Season,18,6,W,76,72,1,1590.929081473471,1455.4103539211478,0.7654977146125949
401320710,2021-08-26,22021,Regular Season,20,17,L,71,78,0,1403.5182745619363,1575.8589957327547,0.35683666699339256
401320713,2021-08-27,22021,Regular Season,9,11,L,64,80,0,1457.8794417927381,1526.4179662965678,0.5021032199020182
401320714,2021-08-27,22021,Regular Season,14,19,L,69,73,0,1577.2354246403406,1501.5608438925194,0.6981640182229764
401320715,2021-08-28,22021,Regular Season,5,17,L,71,87,0,1416.0637513530587,1582.9957290726225,0.3640137464422464
401320716,2021-08-28,22021,Regular Season,18,6,W,76,61,1,1595.619127181219,1450.7203082133997,0.7750513345452
401320717,2021-08-28,22021,Regular Season,16,3,W,76,75,1,1445.8137340460537,1478.055037748144,0.5541262053775071
401320718,2021-08-29,22021,Regular Season,14,19,L,75,107,0,1563.2721442758811,1515.524124256979,0.6632502035462067
401320720,2021-08-31,22021,Regular Season,16,18,L,75,85,0,1454.7312099385035,1600.118100490315,0.3931806819990429
401320721,2021-08-31,22021,Regular Season,8,9,W,74,66,1,1571.2570945412679,1447.8373773946978,0.7527649256874257
401320719,2021-08-31,22021,Regular Season,5,6,W,74,72,1,1408.7834764242139,1446.2213349043036,0.5467239655349547
401320722,2021-08-31,22021,Regular Season,11,19,W,103,83,1,1536.4600306946081,1528.789128327903,0.6099518091479414
401320726,2021-09-02,22021,Regular Season,14,9,W,85,75,1,1550.007140204957,1442.8926759084463,0.7348854837283922
401320725,2021-09-02,22021,Regular Season,17,19,W,90,83,1,1590.2760040014673,1520.988164510862,0.6903605106347135
401320723,2021-09-02,22021,Regular Season,3,20,W,72,68,1,1469.1375618556942,1396.3815412220686,0.6946118717922347
401320724,2021-09-02,22021,Regular Season,8,6,W,66,57,1,1576.2017960275193,1437.1558142150027,0.7691229289989131
401320727,2021-09-04,22021,Regular Season,5,11,L,65,87,0,1417.8489971135148,1544.2609945116492,0.4195225779908954
401320728,2021-09-04,22021,Regular Season,8,16,W,93,75,1,1580.819337447541,1446.8675962985226,0.7638745959270526
401320729,2021-09-05,22021,Regular Season,19,17,W,92,84,1,1514.7953747235563,1596.468793788773,0.4832069181935783
401320730,2021-09-05,22021,Regular Season,3,20,L,64,69,0,1475.2453244198496,1390.2737786579132,0.7093208595641308
401320731,2021-09-06,22021,Regular Season,5,11,L,81,86,0,1409.458545553697,1552.651446071467,0.3961980093807766
401320732,2021-09-07,22021,Regular Season,3,18,L,56,83,0,1461.058907228567,1607.981714130296,0.3910732089285885
401320733,2021-09-07,22021,Regular Season,14,16,W,105,71,1,1555.3094305303891,1442.1450882170636,0.7416148448914631
401320735,2021-09-08,22021,Regular Season,17,8,W,102,81,1,1586.1329321526446,1585.541845529,0.6002135452923073
401320734,2021-09-08,22021,Regular Season,20,11,L,75,76,0,1404.4601958491958,1560.5754062590825,0.37854724598455086
401320736,2021-09-09,22021,Regular Season,6,18,L,57,75,0,1432.538272794981,1615.8031783088677,0.3425378107737992
401320737,2021-09-10,22021,Regular Season,16,20,W,82,74,1,1436.977385114893,1396.8892509295047,0.653332083484567
401320738,2021-09-10,22021,Regular Season,8,5,W,89,72,1,1577.5461164348462,1401.5345853660815,0.8047351241434518
401320739,2021-09-11,22021,Regular Season,3,9,W,77,76,1,1453.2374430499954,1437.5903855830143,0.6208185725144171
401320740,2021-09-11,22021,Regular Season,11,18,L,67,76,0,1568.1463511787736,1622.6539345243436,0.5222806146190909
401320743,2021-09-12,22021,Regular Season,6,14,W,81,53,1,1425.687516579505,1560.4771336325598,0.40782621294560856
401320741,2021-09-12,22021,Regular Season,19,16,L,71,79,0,1525.1312363596846,1443.9107434452017,0.7048487141914792
401320742,2021-09-12,22021,Regular Season,8,5,W,90,80,1,1581.4514139519772,1397.6292878489505,0.8117035507471925
401320744,2021-09-13,22021,Regular Season,17,3,W,85,75,1,1594.1286612467984,1460.821071599707,0.7632051227980221
401320745,2021-09-14,22021,Regular Season,20,5,W,85,78,1,1389.955892599196,1393.8633588638943,0.5939838533854203
401320746,2021-09-15,22021,Regular Season,18,9,W,98,69,1,1633.0995468167255,1430.0067570333026,0.8280754373661905
401320747,2021-09-16,22021,Regular Season,20,6,L,68,74,0,1398.0762155314876,1437.5309923205928,0.5438452042474679
401320748,2021-09-17,22021,Regular Season,5,8,L,73,92,0,1385.7430359316027,1585.2173429370334,0.3218432078850006
401320749,2021-09-17,22021,Regular Season,9,16,W,91,80,1,1426.5682657806265,1458.0077177290314,0.5552663531883206
401320750,2021-09-17,22021,Regular Season,19,17,L,70,103,0,1511.034262075855,1598.864558790838,0.4743626435632496
401320751,2021-09-17,22021,Regular Season,14,11,W,94,85,1,1548.633657891472,1557.7007388863917,0.5868013986414411
401320756,2021-09-19,22021,Regular Season,19,5,W,98,87,1,1501.54700920459,1379.3061717739026,0.7514997857396012
401320754,2021-09-19,22021,Regular Season,16,8,L,77,83,0,1449.1130447927978,1591.6542070947335,0.39709586057999385
401320755,2021-09-19,22021,Regular Season,3,6,W,87,84,1,1456.0851740556675,1448.407896405542,0.6099605402131768
401320752,2021-09-19,22021,Regular Season,18,20,W,84,64,1,1636.5380380694016,1387.1993114465383,0.8627429658246322
401320753,2021-09-19,22021,Regular Season,11,17,L,83,84,0,1549.4367668592206,1608.3518116621028,0.515947122202887
401370430,2021-09-23,22021,Playoffs,19,3,W,81,64,1,1506.517013489798,1463.885963251404,0.6566399953910694
401370431,2021-09-23,22021,Playoffs,11,9,W,83,82,1,1539.1178244151629,1435.46293871686,0.7309873751343987
401370433,2021-09-26,22021,Playoffs,14,11,L,80,85,0,1556.8976299186431,1544.498076912475,0.6164080855569624
401370432,2021-09-26,22021,Playoffs,8,19,L,76,89,0,1599.5961243063334,1513.3842135819766,0.7107908392827582
401370434,2021-09-28,22021,Playoffs,18,19,L,95,101,0,1639.283178752909,1527.6000303676317,0.7399776266452848
401370435,2021-09-28,22021,Playoffs,17,11,W,96,90,1,1618.6707541061605,1556.8262386236142,0.6811274702297238
401370436,2021-09-30,22021,Playoffs,18,19,W,79,68,1,1624.4836262200033,1542.3995829005373,0.7058818111181016
401370437,2021-09-30,22021,Playoffs,17,11,L,91,117,0,1625.048204701566,1550.4487880282088,0.6968581766194254
401370438,2021-10-03,22021,Playoffs,11,17,W,87,60,1,1564.3859515605973,1611.1110411691775,0.5334452723294929
401370439,2021-10-03,22021,Playoffs,19,18,W,86,83,1,1536.5172191228994,1630.3659899976412,0.46573266276611136
401370441,2021-10-06,22021,Playoffs,19,18,W,79,69,1,1547.2025658675773,1619.6806432529634,0.49643382044371615
401370440,2021-10-06,22021,Playoffs,11,17,L,76,93,0,1573.7170461140074,1601.7799466157674,0.5600609322271217
401370442,2021-10-08,22021,Playoffs,17,11,L,84,87,0,1612.9811652603098,1562.515827469465,0.6667348958388222
401370395,2021-10-10,22021,Playoffs,11,19,L,77,91,0,1575.8505253862413,1557.273889458703,0.6247802429939702
401370396,2021-10-13,22021,Playoffs,11,19,W,91,86,1,1563.3549205263619,1569.7694943185825,0.5904986468198563
401370397,2021-10-15,22021,Playoffs,19,11,W,86,50,1,1561.5794672549796,1571.5449475899647,0.585546903060242
401370398,2021-10-17,22021,Playoffs,19,11,W,80,74,1,1569.8685291937747,1563.2558856511696,0.6085015318970941
401430475,2022-04-23,22022,Preseason,14,6,W,81,68,1,1531.1986277452527,1458.424975046864,0.6946334018226172
401430476,2022-04-24,22022,Preseason,20,16,W,88,69,1,1419.1179195341215,1458.8197893068384,0.5434923213006987
401430477,2022-04-25,22022,Preseason,19,3,L,77,92,0,1554.388948989083,1469.9131342114579,0.7087321276752422
401430478,2022-04-27,22022,Preseason,16,8,W,78,66,1,1449.6896357328524,1559.7662152644748,0.4425796101335623
401430479,2022-04-28,22022,Preseason,11,14,L,78,82,0,1538.798141402378,1537.3059597088004,0.6014575828993646
401430481,2022-04-30,22022,Preseason,5,19,W,79,75,1,1412.0353172420862,1540.2143064355782,0.41704759739634445
401430482,2022-05-01,22022,Preseason,18,20,W,94,78,1,1576.7265237632862,1428.2480731081075,0.7786235540998889
401430483,2022-05-01,22022,Preseason,8,17,W,89,86,1,1548.6178074671461,1569.7525271404734,0.5698627418026131
401430484,2022-05-02,22022,Preseason,3,5,W,101,89,1,1484.0877767649627,1423.6943652941593,0.6793104707672478
401391653,2022-05-06,22022,Regular Season,14,8,W,97,74,1,1549.3351113667877,1557.2205526310938,0.5884496853161196
401391652,2022-05-06,22022,Regular Season,11,17,L,88,106,0,1526.7689897443906,1561.1497819765257,0.5510813237998674
401391650,2022-05-06,22022,Regular Season,16,5,W,84,70,1,1460.838043530181,1417.2805747095042,0.6578413641395938
401391651,2022-05-06,22022,Regular Season,19,6,L,91,98,0,1528.5552583835051,1452.3176430833162,0.6988465769041832
401391654,2022-05-07,22022,Regular Season,9,18,W,81,79,1,1451.0578803536835,1581.1540526812885,0.4143669715059862
401391655,2022-05-07,22022,Regular Season,3,20,L,59,66,0,1490.5015673496177,1423.8205441901052,0.6871436473495742
401391656,2022-05-08,22022,Regular Season,5,6,L,77,87,0,1410.4374019922961,1466.2945746213998,0.5203419303523086
401391658,2022-05-08,22022,Regular Season,8,16,L,66,78,0,1548.9895463374162,1467.681216247389,0.7049538933424615
401391657,2022-05-08,22022,Regular Season,17,14,W,85,74,1,1572.171408452523,1557.5661176604654,0.6194058678158555
401391660,2022-05-10,22022,Regular Season,5,8,W,82,76,1,1400.03056338525,1534.890468470567,0.40772850155459633
401391659,2022-05-10,22022,Regular Season,16,17,W,89,76,1,1481.7802941142384,1579.783291096206,0.4597874865668358
401391663,2022-05-11,22022,Regular Season,11,14,W,97,77,1,1515.7473632683932,1549.9542350167824,0.5513289904629226
