game_date,season_id,elo_home,elo_away,elo_diff,elo_prob,pf_roll_home,pf_roll_away,pf_roll_diff,pa_roll_home,pa_roll_away,pa_roll_diff,win_roll_home,win_roll_away,win_roll_diff,margin_roll_home,margin_roll_away,margin_roll_diff,games_in_window_home,games_in_window_away,home_rest_days,away_rest_days,home_b2b,away_b2b,rest_diff,market_prob_home,market_prob_away,home_players_out,away_players_out,home_players_questionable,away_players_questionable,home_injury_severity,away_injury_severity,home_win
2021-09-16,22021,1398.0762155314876,1437.5309923205928,-39.45477678910515,0.5438452042474679,73.4,70.5,2.9000000000000057,77.1,72.5,4.599999999999994,0.2,0.4,-0.2,-3.6999999999999886,-2.0,-1.6999999999999886,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-17,22021,1385.743035931603,1585.2173429370334,-199.47430700543055,0.3218432078850006,75.4,80.1,-4.699999999999989,83.6,77.1,6.5,0.2,0.7,-0.49999999999999994,-8.199999999999989,3.0,-11.199999999999989,10.0,10.0,3.0,5.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-17,22021,1426.5682657806265,1458.0077177290314,-31.439451948404894,0.5552663531883206,75.6,75.5,0.09999999999999432,87.2,81.5,5.700000000000003,0.1,0.4,-0.30000000000000004,-11.600000000000009,-6.0,-5.6000000000000085,10.0,10.0,2.0,5.0,0,0,-3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-17,22021,1511.034262075855,1598.864558790838,-87.83029671498298,0.4743626435632496,85.3,86.0,-0.7000000000000028,84.5,79.4,5.099999999999994,0.5,0.8,-0.30000000000000004,0.7999999999999972,6.599999999999994,-5.799999999999997,10.0,10.0,5.0,4.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-17,22021,1548.633657891472,1557.7007388863915,-9.067080994919479,0.5868013986414411,80.5,85.0,-4.5,81.4,73.6,7.800000000000011,0.4,0.9,-0.5,-0.9000000000000057,11.400000000000006,-12.300000000000011,10.0,10.0,5.0,6.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-19,22021,1501.54700920459,1379.3061717739026,122.2408374306874,0.7514997857396012,83.6,75.7,7.8999999999999915,86.3,85.3,1.0,0.4,0.2,0.2,-2.700000000000003,-9.599999999999994,6.8999999999999915,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-19,22021,1449.1130447927978,1591.6542070947337,-142.54116230193586,0.3970958605799938,77.1,83.3,-6.200000000000003,82.9,77.2,5.700000000000003,0.4,0.8,-0.4,-5.800000000000011,6.099999999999994,-11.900000000000006,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-19,22021,1456.0851740556675,1448.407896405542,7.677277650125461,0.6099605402131768,72.1,69.4,2.6999999999999886,77.3,71.3,6.0,0.4,0.4,0.0,-5.200000000000003,-1.8999999999999915,-3.3000000000000114,10.0,10.0,6.0,3.0,0,0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-19,22021,1636.5380380694016,1387.1993114465383,249.3387266228633,0.8627429658246322,79.9,72.2,7.700000000000003,65.0,76.0,-11.0,1.0,0.2,0.8,14.900000000000006,-3.799999999999997,18.700000000000003,10.0,10.0,4.0,3.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-19,22021,1549.4367668592206,1608.3518116621028,-58.91504480288222,0.515947122202887,85.1,86.8,-1.7000000000000028,75.0,78.5,-3.5,0.8,0.8,0.0,10.099999999999994,8.299999999999997,1.7999999999999972,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-23,22021,1506.517013489798,1463.885963251404,42.63105023839398,0.6566399953910694,85.8,74.9,10.899999999999991,87.0,77.7,9.299999999999997,0.5,0.5,0.0,-1.2000000000000028,-2.799999999999997,1.5999999999999943,10.0,10.0,4.0,4.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-23,22021,1539.1178244151629,1435.46293871686,103.6548856983029,0.7309873751343987,85.7,76.9,8.799999999999997,77.0,86.4,-9.400000000000006,0.7,0.2,0.49999999999999994,8.700000000000003,-9.5,18.200000000000003,10.0,10.0,4.0,6.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-26,22021,1556.8976299186431,1544.498076912475,12.399553006168162,0.6164080855569624,81.4,85.6,-4.199999999999989,81.2,78.3,2.9000000000000057,0.5,0.7,-0.19999999999999996,0.20000000000000284,7.299999999999997,-7.099999999999994,10.0,10.0,9.0,3.0,0,0,6.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-26,22021,1599.5961243063334,1513.3842135819766,86.21191072435681,0.7107908392827582,84.5,84.4,0.09999999999999432,76.7,83.3,-6.599999999999994,0.9,0.6,0.30000000000000004,7.799999999999997,1.1000000000000085,6.699999999999989,10.0,10.0,7.0,3.0,0,0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-28,22021,1639.283178752909,1527.6000303676317,111.68314838527726,0.7399776266452848,81.1,84.7,-3.6000000000000085,65.4,83.0,-17.599999999999994,1.0,0.6,0.4,15.699999999999989,1.7000000000000028,13.999999999999986,10.0,10.0,9.0,2.0,0,0,7.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-09-28,22021,1618.6707541061603,1556.8262386236142,61.84451548254606,0.6811274702297238,86.8,83.5,3.299999999999997,78.5,78.4,0.09999999999999432,0.8,0.7,0.10000000000000009,8.299999999999997,5.099999999999994,3.200000000000003,10.0,10.0,9.0,2.0,0,0,7.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-30,22021,1624.483626220003,1542.399582900537,82.08404331946599,0.7058818111181016,82.4,87.5,-5.099999999999994,68.4,85.6,-17.19999999999999,0.9,0.6,0.30000000000000004,14.0,1.9000000000000057,12.099999999999994,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-09-30,22021,1625.048204701566,1550.4487880282088,74.59941667335715,0.6968581766194254,87.1,84.5,2.5999999999999943,79.2,81.6,-2.3999999999999915,0.8,0.6,0.20000000000000007,7.8999999999999915,2.9000000000000057,4.999999999999986,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-10-03,22021,1564.3859515605973,1611.1110411691775,-46.72508960858022,0.5334452723294929,85.9,90.0,-4.099999999999994,82.4,83.3,-0.8999999999999915,0.6,0.8,-0.20000000000000007,3.5,6.700000000000003,-3.200000000000003,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-10-03,22021,1536.5172191228994,1630.3659899976412,-93.84877087474183,0.4657326627661113,83.6,82.7,0.8999999999999915,86.0,69.0,17.0,0.5,0.9,-0.4,-2.4000000000000057,13.700000000000003,-16.10000000000001,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-10-06,22021,1547.2025658675773,1619.6806432529634,-72.47807738538609,0.4964338204437161,83.9,83.4,0.5,84.0,70.4,13.599999999999994,0.6,0.8,-0.20000000000000007,-0.09999999999999432,13.0,-13.099999999999994,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-10-06,22021,1573.7170461140074,1601.7799466157674,-28.06290050175994,0.5600609322271217,85.9,88.2,-2.299999999999997,81.9,84.9,-3.0,0.6,0.7,-0.09999999999999998,4.0,3.299999999999997,0.7000000000000028,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-10-08,22021,1612.9811652603098,1562.515827469465,50.46533779084484,0.6667348958388222,88.8,84.9,3.8999999999999915,85.4,83.1,2.3000000000000114,0.7,0.5,0.19999999999999996,3.3999999999999915,1.8000000000000114,1.59999999999998,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-10-10,22021,1575.850525386241,1557.273889458703,18.576635927538064,0.6247802429939702,86.0,83.5,2.5,84.0,81.9,2.0999999999999943,0.5,0.7,-0.19999999999999996,2.0,1.5999999999999943,0.4000000000000057,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2021-10-13,22021,1563.354920526362,1569.7694943185825,-6.414573792220381,0.5904986468198563,87.0,83.4,3.5999999999999943,85.5,81.2,4.299999999999997,0.5,0.7,-0.19999999999999996,1.5,2.200000000000003,-0.7000000000000028,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-10-15,22021,1561.5794672549796,1571.5449475899647,-9.965480334985159,0.585546903060242,84.9,87.6,-2.6999999999999886,82.4,84.7,-2.299999999999997,0.7,0.6,0.09999999999999998,2.5,2.8999999999999915,-0.3999999999999915,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-10-17,22021,1569.8685291937747,1563.2558856511696,6.612643542605156,0.6085015318970941,86.5,84.3,2.200000000000003,77.1,84.9,-7.800000000000011,0.8,0.6,0.20000000000000007,9.400000000000006,-0.6000000000000085,10.000000000000014,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-04-23,22022,1531.198627745253,1458.424975046864,72.77365269838901,0.6946334018226172,81.5,71.2,10.299999999999997,81.4,73.6,7.800000000000011,0.5,0.3,0.2,0.09999999999999432,-2.3999999999999915,2.499999999999986,10.0,10.0,14.0,14.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-04-24,22022,1419.1179195341217,1458.8197893068384,-39.70186977271669,0.5434923213006987,72.2,77.0,-4.799999999999997,77.8,82.7,-4.900000000000006,0.2,0.4,-0.2,-5.599999999999994,-5.700000000000003,0.10000000000000853,10.0,10.0,14.0,14.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-04-25,22022,1554.388948989083,1469.913134211458,84.47581477762492,0.7087321276752422,84.7,73.3,11.400000000000006,75.8,78.2,-2.4000000000000057,0.8,0.4,0.4,8.900000000000006,-4.900000000000006,13.800000000000011,10.0,10.0,14.0,14.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-27,22022,1449.6896357328524,1559.7662152644748,-110.07657953162243,0.4425796101335623,76.1,82.0,-5.900000000000006,84.7,76.1,8.600000000000009,0.3,0.8,-0.5,-8.600000000000009,5.900000000000006,-14.500000000000014,10.0,10.0,3.0,14.0,0,0,-11.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-04-28,22022,1538.798141402378,1537.3059597088004,1.4921816935775496,0.6014575828993646,83.4,79.7,3.700000000000003,84.7,79.9,4.799999999999997,0.5,0.5,0.0,-1.2999999999999972,-0.20000000000000284,-1.0999999999999943,10.0,10.0,14.0,5.0,0,0,9.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-04-30,22022,1412.0353172420862,1540.2143064355782,-128.17898919349204,0.4170475973963444,76.4,84.3,-7.8999999999999915,86.7,78.6,8.100000000000009,0.2,0.7,-0.49999999999999994,-10.299999999999997,5.700000000000003,-16.0,10.0,10.0,14.0,5.0,0,0,9.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-01,22022,1576.7265237632862,1428.2480731081075,148.47845065517868,0.7786235540998889,82.7,74.1,8.600000000000009,72.2,76.3,-4.099999999999994,0.7,0.3,0.39999999999999997,10.5,-2.200000000000003,12.700000000000003,10.0,10.0,14.0,7.0,0,0,7.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-01,22022,1548.617807467146,1569.7525271404734,-21.13471967332748,0.5698627418026131,81.0,88.2,-7.200000000000003,76.9,85.8,-8.899999999999991,0.7,0.6,0.09999999999999998,4.099999999999994,2.4000000000000057,1.6999999999999886,10.0,10.0,4.0,14.0,0,0,-10.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-02,22022,1484.0877767649629,1423.6943652941593,60.393411470803585,0.6793104707672478,74.4,76.0,-1.5999999999999943,77.6,86.1,-8.5,0.5,0.2,0.3,-3.1999999999999886,-10.099999999999994,6.900000000000006,10.0,10.0,7.0,2.0,0,0,5.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-06,22022,1549.3351113667875,1557.2205526310938,-7.885441264306337,0.5884496853161196,79.4,82.5,-3.0999999999999943,79.9,78.9,1.0,0.5,0.7,-0.19999999999999996,-0.5,3.5999999999999943,-4.099999999999994,10.0,10.0,8.0,5.0,0,0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-06,22022,1526.7689897443906,1561.1497819765257,-34.380792232135036,0.5510813237998674,82.7,88.4,-5.700000000000003,84.9,85.5,-0.5999999999999943,0.4,0.6,-0.19999999999999996,-2.200000000000003,2.9000000000000057,-5.1000000000000085,10.0,10.0,8.0,5.0,0,0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-06,22022,1460.838043530181,1417.2805747095042,43.55746882067683,0.6578413641395938,76.2,77.8,-1.5999999999999943,83.1,87.5,-4.400000000000006,0.4,0.2,0.2,-6.8999999999999915,-9.700000000000003,2.8000000000000114,10.0,10.0,9.0,4.0,0,0,5.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-06,22022,1528.5552583835051,1452.3176430833162,76.23761530018896,0.6988465769041832,82.9,69.4,13.5,78.9,73.4,5.5,0.6,0.2,0.39999999999999997,4.0,-4.0,8.0,10.0,10.0,6.0,13.0,0,0,-7.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-07,22022,1451.0578803536837,1581.1540526812885,-130.0961723276048,0.4143669715059862,76.8,83.6,-6.799999999999997,86.8,72.5,14.299999999999997,0.1,0.7,-0.6,-10.0,11.099999999999994,-21.099999999999994,10.0,10.0,14.0,6.0,0,0,8.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-07,22022,1490.5015673496175,1423.8205441901052,66.68102315951228,0.6871436473495742,76.3,74.0,2.299999999999997,78.8,77.1,1.7000000000000028,0.5,0.3,0.2,-2.5,-3.0999999999999943,0.5999999999999943,10.0,10.0,5.0,6.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-08,22022,1410.437401992296,1466.2945746213998,-55.85717262910384,0.5203419303523086,77.4,72.4,5.0,88.7,74.7,14.0,0.1,0.3,-0.19999999999999998,-11.299999999999997,-2.299999999999997,-9.0,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-08,22022,1548.9895463374162,1467.681216247389,81.30833009002708,0.7049538933424615,83.3,77.0,6.299999999999997,82.9,82.6,0.30000000000001137,0.6,0.4,0.19999999999999996,0.3999999999999915,-5.599999999999994,5.999999999999986,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-08,22022,1572.171408452523,1557.5661176604654,14.605290792057758,0.6194058678158555,88.8,82.1,6.700000000000003,86.2,79.7,6.5,0.6,0.6,0.0,2.5999999999999943,2.3999999999999915,0.20000000000000284,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-10,22022,1400.03056338525,1534.890468470567,-134.859905085317,0.4077285015545963,78.6,80.6,-2.0,88.7,83.2,5.5,0.1,0.5,-0.4,-10.100000000000009,-2.6000000000000085,-7.5,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-10,22022,1481.7802941142384,1579.783291096206,-98.00299698196773,0.4597874865668358,77.3,88.8,-11.5,80.7,86.1,-5.3999999999999915,0.5,0.6,-0.09999999999999998,-3.4000000000000057,2.700000000000003,-6.1000000000000085,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-11,22022,1515.7473632683932,1549.9542350167824,-34.206871748389176,0.5513289904629226,82.5,82.6,-0.09999999999999432,85.9,80.9,5.0,0.4,0.6,-0.19999999999999996,-3.4000000000000057,1.6999999999999886,-5.099999999999994,10.0,10.0,5.0,3.0,0,0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-11,22022,1437.5634171370966,1476.701413228446,-39.13799609134935,0.5442975464564334,73.5,73.9,-0.4000000000000057,75.2,74.8,0.4000000000000057,0.4,0.4,0.0,-1.7000000000000028,-0.8999999999999915,-0.8000000000000114,10.0,10.0,4.0,3.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-11,22022,1514.5783268454215,1462.7705409235637,51.807785921857885,0.6684497802750088,81.9,76.6,5.300000000000011,79.2,84.8,-5.599999999999994,0.5,0.2,0.3,2.700000000000003,-8.200000000000003,10.900000000000006,10.0,10.0,5.0,4.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-13,22022,1492.5845443829016,1476.7586944026264,15.82584998027528,0.6210608219345446,78.7,74.7,4.0,79.0,77.8,1.2000000000000028,0.6,0.5,0.09999999999999998,-0.29999999999999716,-3.0999999999999943,2.799999999999997,10.0,10.0,3.0,6.0,0,0,-3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-13,22022,1446.677466207968,1568.9790408275428,-122.3015746195747,0.4252954288911954,74.4,86.1,-11.699999999999989,75.5,88.0,-12.5,0.5,0.5,0.0,-1.0999999999999943,-1.9000000000000057,0.8000000000000114,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-13,22022,1456.139536529064,1411.875993354158,44.26354317490586,0.6587556367110814,73.3,78.7,-5.400000000000006,84.5,87.7,-3.200000000000003,0.2,0.2,0.0,-11.200000000000003,-9.0,-2.200000000000003,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-14,22022,1569.4413921114085,1467.5873641575747,101.85402795383379,0.7289439678811426,83.2,75.3,7.900000000000006,75.0,74.9,0.09999999999999432,0.6,0.4,0.19999999999999996,8.200000000000003,0.3999999999999915,7.800000000000011,10.0,10.0,7.0,3.0,0,0,4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-14,22022,1540.9808148260408,1524.7207834591347,16.260031366906105,0.6216488511841206,82.8,80.5,2.299999999999997,79.9,84.5,-4.599999999999994,0.6,0.4,0.19999999999999996,2.8999999999999915,-4.0,6.8999999999999915,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-14,22022,1523.0450385016588,1521.2093312399213,1.8357072617375252,0.6019315050995353,80.1,83.4,-3.3000000000000114,81.2,76.3,4.900000000000006,0.5,0.6,-0.09999999999999998,-1.1000000000000085,7.1000000000000085,-8.200000000000017,10.0,10.0,4.0,3.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-15,22022,1442.9644237948423,1489.1799108413172,-46.21548704647489,0.5341752958393469,74.0,76.9,-2.9000000000000057,83.1,79.6,3.5,0.2,0.5,-0.3,-9.099999999999994,-2.6999999999999886,-6.400000000000006,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-15,22022,1425.0511060883796,1438.171557630144,-13.120451541764396,0.5811327083181279,80.7,74.8,5.900000000000006,87.4,78.7,8.700000000000003,0.3,0.4,-0.10000000000000003,-6.700000000000003,-3.9000000000000057,-2.799999999999997,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-17,22022,1577.4849494053667,1537.1537604828172,40.33118892254947,0.6536489046538057,87.3,78.7,8.599999999999994,87.0,84.9,2.0999999999999943,0.5,0.4,0.09999999999999998,0.29999999999999716,-6.200000000000003,6.5,10.0,10.0,4.0,3.0,0,0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-17,22022,1462.1662435151975,1511.006408399668,-48.840164884470596,0.5304138565413531,74.1,79.0,-4.900000000000006,75.2,82.2,-7.0,0.4,0.4,0.0,-1.1000000000000085,-3.200000000000003,2.0999999999999943,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-17,22022,1499.8634167581042,1480.1633279442108,19.700088813893444,0.6262951002600683,78.6,80.2,-1.6000000000000085,79.8,77.9,1.8999999999999915,0.6,0.6,0.0,-1.2000000000000028,2.299999999999997,-3.5,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-17,22022,1413.428451922017,1449.7942117965065,-36.36575987448941,0.5482529205439176,80.6,75.8,4.799999999999997,86.9,79.0,7.900000000000006,0.3,0.5,-0.2,-6.300000000000011,-3.200000000000003,-3.1000000000000085,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-17,22022,1432.280917878055,1574.8625127537855,-142.5815948757304,0.3970401393996846,74.7,83.4,-8.700000000000003,83.2,75.3,7.900000000000006,0.2,0.6,-0.39999999999999997,-8.5,8.100000000000009,-16.60000000000001,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-18,22022,1528.5478378023583,1533.247961341912,-4.700123539553715,0.5928829616272714,80.7,83.0,-2.299999999999997,79.3,75.8,3.5,0.5,0.6,-0.09999999999999998,1.4000000000000057,7.200000000000003,-5.799999999999997,10.0,10.0,4.0,4.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-19,22022,1584.4119713122907,1521.614685530495,62.79728578179561,0.6823174980253621,86.3,78.7,7.599999999999994,85.4,82.6,2.8000000000000114,0.5,0.4,0.09999999999999998,0.8999999999999915,-3.8999999999999915,4.799999999999983,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-19,22022,1530.2267385758933,1487.337514752903,42.88922382299029,0.6569749942833693,78.5,79.8,-1.2999999999999972,84.2,79.9,4.299999999999997,0.4,0.6,-0.19999999999999996,-5.700000000000003,-0.10000000000000853,-5.599999999999994,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-20,22022,1582.8033155417793,1402.4633935111387,180.33992203064054,0.8086206686843496,85.0,80.7,4.299999999999997,75.1,88.5,-13.400000000000006,0.6,0.3,0.3,9.900000000000006,-7.799999999999997,17.700000000000003,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-20,22022,1460.7592702073848,1492.689229949412,-31.929959742027222,0.5545689716546105,78.5,80.4,-1.9000000000000057,78.7,77.3,1.4000000000000057,0.6,0.6,0.0,-0.20000000000000284,3.1000000000000085,-3.3000000000000114,10.0,10.0,3.0,3.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-20,22022,1536.6901785698128,1451.5579663843705,85.13221218544231,0.7095115168132994,77.6,76.8,0.7999999999999972,79.3,77.3,2.0,0.5,0.4,0.09999999999999998,-1.7000000000000028,-0.5,-1.2000000000000028,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-21,22022,1590.7656213517837,1517.0872386902258,73.67838266155786,0.6957369997609074,86.5,78.2,8.299999999999997,82.4,85.2,-2.799999999999997,0.6,0.3,0.3,4.099999999999994,-7.0,11.099999999999994,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-21,22022,1500.4770146385704,1515.2610354910023,-14.784020852431922,0.5787998809578311,81.5,78.2,3.299999999999997,80.7,84.6,-3.8999999999999915,0.6,0.3,0.3,0.7999999999999972,-6.3999999999999915,7.199999999999989,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-22,22022,1503.7806093825045,1525.1056205744576,-21.32501119195308,0.5695942162316266,80.3,82.2,-1.9000000000000057,77.5,76.3,1.2000000000000028,0.6,0.5,0.09999999999999998,2.799999999999997,5.900000000000006,-3.1000000000000085,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-22,22022,1398.6358068848258,1586.6309021680922,-187.99509528326644,0.3364322050048136,81.9,84.6,-2.6999999999999886,88.7,76.7,12.0,0.3,0.6,-0.3,-6.799999999999997,7.8999999999999915,-14.699999999999989,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-23,22022,1596.8508813565654,1445.7481967206363,151.1026846359291,0.781216448792767,90.5,79.1,11.400000000000006,81.7,78.1,3.6000000000000085,0.7,0.4,0.29999999999999993,8.799999999999997,1.0,7.799999999999997,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-24,22022,1593.3595462681883,1508.9010170194138,84.45852924877454,0.7087115866511396,85.4,83.4,2.0,77.3,80.0,-2.700000000000003,0.6,0.7,-0.09999999999999998,8.100000000000009,3.4000000000000057,4.700000000000003,10.0,10.0,2.0,3.0,0,0,-1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
2022-05-24,22022,1492.388725057872,1449.6678907742926,42.72083428357951,0.6567565143876539,79.6,77.3,2.299999999999997,76.6,78.7,-2.1000000000000085,0.6,0.5,0.09999999999999998,3.0,-1.4000000000000057,4.400000000000006,10.0,10.0,2.0,4.0,0,0,-2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-24,22022,1536.49750489909,1391.9071627847295,144.5903421143605,0.7747415896025606,81.3,80.2,1.0999999999999943,75.9,88.1,-12.199999999999989,0.5,0.3,0.2,5.3999999999999915,-7.8999999999999915,13.299999999999983,10.0,10.0,2.0,2.0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
2022-05-24,22022,1506.837033110159,1424.3401150900615,82.49691802009738,0.7063750021634035,77.7,74.6,3.1000000000000085,86.3,85.0,1.2999999999999972,0.2,0.2,0.0,-8.599999999999994,-10.400000000000006,1.8000000000000114,10.0,10.0,3.0,7.0,0,0,-4.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1
