game_date,team_id_home,team_id_away,model_prob_home,confidence_tier,summary_label,high_confidence,high_uncertainty,high_disagreement,upset_alert,ui_tier,ui_label,ui_color,display_priority
2022-11-04,1610612763.0,1610612766.0,0.7224484085459983,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-04,1610612747.0,1610612762.0,0.3773451777955566,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-05,1610612749.0,1610612760.0,0.7872400301490514,Heavy Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-07,1610612741.0,1610612761.0,0.4411295963952364,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-09,1610612766.0,1610612757.0,0.5882304552650839,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-09,1610612750.0,1610612756.0,0.3899919710912078,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-09,1610612760.0,1610612749.0,0.277526954644002,Strong Underdog,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-10,1610612748.0,1610612766.0,0.7068991534933029,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-11,1610612752.0,1610612765.0,0.6733259866559322,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-12,1610612754.0,1610612761.0,0.3566561509381988,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-14,1610612748.0,1610612756.0,0.409725043132025,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-16,1610612743.0,1610612752.0,0.7018666287982802,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-16,1610612756.0,1610612744.0,0.6090964095306615,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-17,1610612746.0,1610612765.0,0.6852053466274445,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-18,1610612739.0,1610612766.0,0.6761456996057823,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-18,1610612741.0,1610612753.0,0.6364081559363644,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-18,1610612747.0,1610612765.0,0.6058685753495399,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-18,1610612744.0,1610612752.0,0.573667386009444,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-18,1610612742.0,1610612743.0,0.557382880710652,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-19,1610612754.0,1610612753.0,0.6209795386052888,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-19,1610612737.0,1610612761.0,0.4492752216555244,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-20,1610612758.0,1610612765.0,0.7453790068320777,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-20,1610612739.0,1610612748.0,0.5872555112584862,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-20,1610612742.0,1610612743.0,0.5605173846458535,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-20,1610612751.0,1610612763.0,0.553805105811433,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-21,1610612750.0,1610612748.0,0.6608600298892169,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-21,1610612754.0,1610612753.0,0.5549770018188677,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-22,1610612763.0,1610612758.0,0.7180145254187922,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-23,1610612761.0,1610612751.0,0.6638854081965767,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-23,1610612766.0,1610612755.0,0.4143876087966074,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-25,1610612756.0,1610612765.0,0.7672393677027346,Heavy Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-25,1610612753.0,1610612755.0,0.3190552750819642,Strong Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-27,1610612746.0,1610612754.0,0.6235321858547531,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-27,1610612751.0,1610612757.0,0.5862525276257854,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-27,1610612753.0,1610612755.0,0.303926152043861,Strong Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-28,1610612743.0,1610612745.0,0.7553260016881883,Heavy Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-28,1610612751.0,1610612753.0,0.723220085298255,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-28,1610612758.0,1610612756.0,0.3686157159987437,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-30,1610612743.0,1610612745.0,0.7451521116351114,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-11-30,1610612738.0,1610612748.0,0.6937759520632195,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-30,1610612762.0,1610612746.0,0.6065149765199263,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-11-30,1610612747.0,1610612757.0,0.5537284274590086,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-02,1610612739.0,1610612753.0,0.747689817874627,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-03,1610612744.0,1610612745.0,0.727072396823569,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-05,1610612744.0,1610612754.0,0.7403666670438878,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-05,1610612766.0,1610612746.0,0.436707481771015,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-06,1610612748.0,1610612765.0,0.6467602864030656,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-07,1610612761.0,1610612747.0,0.7086164142384266,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-07,1610612751.0,1610612766.0,0.6888856783130973,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-08,1610612748.0,1610612746.0,0.5866499561559105,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-09,1610612739.0,1610612758.0,0.7285728290359716,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-09,1610612763.0,1610612765.0,0.7071369552013482,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-10,1610612743.0,1610612762.0,0.6104257398460996,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-11,1610612755.0,1610612766.0,0.6854390569714894,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-12,1610612763.0,1610612737.0,0.6943385438156471,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-12,1610612742.0,1610612760.0,0.669229070662717,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-12,1610612757.0,1610612750.0,0.3999813043613588,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-13,1610612745.0,1610612756.0,0.2261233369454049,Strong Underdog,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-14,1610612746.0,1610612750.0,0.5770211716986867,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-14,1610612753.0,1610612737.0,0.3016812242760947,Strong Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-16,1610612738.0,1610612753.0,0.7703045516367679,Heavy Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-16,1610612755.0,1610612744.0,0.6518947105245556,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-16,1610612741.0,1610612752.0,0.4494776846294085,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-16,1610612766.0,1610612737.0,0.3949359006718068,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-16,1610612760.0,1610612750.0,0.3744974241664734,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-17,1610612739.0,1610612742.0,0.646605528410449,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-18,1610612750.0,1610612741.0,0.6467627765101269,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-19,1610612756.0,1610612747.0,0.7463283403075643,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-19,1610612739.0,1610612762.0,0.6008545429929962,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-20,1610612752.0,1610612744.0,0.5850716658046213,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-21,1610612755.0,1610612765.0,0.7609239146136088,Heavy Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-21,1610612738.0,1610612754.0,0.6868382914112641,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-21,1610612746.0,1610612766.0,0.6424061795500381,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-21,1610612751.0,1610612744.0,0.634998650206108,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-23,1610612737.0,1610612765.0,0.6389234722542141,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-23,1610612738.0,1610612750.0,0.5998203361095802,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-23,1610612751.0,1610612749.0,0.4289047232640377,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-25,1610612742.0,1610612747.0,0.6330432479546635,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-25,1610612738.0,1610612749.0,0.5674846433203551,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-27,1610612738.0,1610612745.0,0.7874997812982599,Heavy Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2022-12-28,1610612737.0,1610612751.0,0.4181847341870356,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-29,1610612766.0,1610612760.0,0.4196437805147923,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-30,1610612749.0,1610612750.0,0.5736044955827186,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-12-30,1610612761.0,1610612756.0,0.3787223314388825,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-01,1610612763.0,1610612758.0,0.7351910209006028,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2023-01-02,1610612757.0,1610612765.0,0.6876169606594847,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-03,1610612760.0,1610612738.0,0.2877077853743612,Strong Underdog,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2023-01-04,1610612758.0,1610612737.0,0.6574839095241055,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-06,1610612749.0,1610612766.0,0.6858324393625695,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-06,1610612750.0,1610612746.0,0.5641979045352457,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-08,1610612754.0,1610612766.0,0.5793210560799753,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-08,1610612745.0,1610612750.0,0.2936661127637311,Strong Underdog,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2023-01-09,1610612743.0,1610612747.0,0.7371200015919152,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2023-01-10,1610612755.0,1610612765.0,0.7493282018267983,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2023-01-10,1610612748.0,1610612760.0,0.6779008830862134,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-10,1610612757.0,1610612753.0,0.6606363997462045,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-10,1610612761.0,1610612766.0,0.5992752818072132,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-10,1610612744.0,1610612756.0,0.5736750567376038,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-11,1610612743.0,1610612756.0,0.7880645857936738,Heavy Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2023-01-12,1610612755.0,1610612760.0,0.6452816936217067,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-12,1610612751.0,1610612738.0,0.6374454765621831,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-12,1610612761.0,1610612766.0,0.5652082509840685,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-13,1610612750.0,1610612756.0,0.584740392803166,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-14,1610612761.0,1610612737.0,0.6089437090241455,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-14,1610612757.0,1610612742.0,0.4130961803467832,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-14,1610612754.0,1610612763.0,0.3752260194419732,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-15,1610612746.0,1610612745.0,0.7014894289822889,Moderate Favorite,Model and consensus disagree • Strong model confidence,True,False,True,False,4,Analysts Split,purple,4
2023-01-15,1610612757.0,1610612742.0,0.5553424697873982,Lean Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-15,1610612765.0,1610612752.0,0.3734853729208967,Lean Underdog,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2023-01-16,1610612763.0,1610612756.0,0.6513667314888082,Moderate Favorite,Model and consensus disagree,False,False,True,False,4,Analysts Split,purple,4
2022-10-20,1610612755.0,1610612749.0,0.5273957737801526,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-10-21,1610612748.0,1610612738.0,0.4746505710608653,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-22,1610612754.0,1610612765.0,0.5268038852223429,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-22,1610612741.0,1610612739.0,0.5187269201032013,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-23,1610612746.0,1610612756.0,0.4989558512601965,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-24,1610612741.0,1610612738.0,0.5233359275395315,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-10-27,1610612760.0,1610612746.0,0.5061342408766294,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-10-28,1610612743.0,1610612762.0,0.5252920828675607,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-10-28,1610612761.0,1610612755.0,0.5462964405676095,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-29,1610612766.0,1610612744.0,0.531641649294536,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-10-29,1610612741.0,1610612755.0,0.5025058900426449,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-30,1610612765.0,1610612744.0,0.5048986909911087,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-10-31,1610612762.0,1610612763.0,0.5491700424198593,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-10-31,1610612761.0,1610612737.0,0.5300023047349925,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-01,1610612760.0,1610612753.0,0.5374368995994406,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-01,1610612751.0,1610612741.0,0.5206923274303633,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-02,1610612739.0,1610612738.0,0.5045149075601314,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-04,1610612765.0,1610612739.0,0.4996772175239081,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-04,1610612750.0,1610612749.0,0.4655948582183393,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-05,1610612753.0,1610612758.0,0.4616939949445868,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-06,1610612746.0,1610612762.0,0.5149146044773312,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-07,1610612746.0,1610612739.0,0.4880204017123578,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-07,1610612763.0,1610612738.0,0.5131257741254627,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-07,1610612755.0,1610612756.0,0.480801695822453,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-07,1610612765.0,1610612760.0,0.4623635432455053,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-09,1610612737.0,1610612762.0,0.511025794100715,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-09,1610612751.0,1610612752.0,0.5206314278719631,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-10,1610612737.0,1610612755.0,0.4508476424377224,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-12,1610612755.0,1610612737.0,0.5351724152732819,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-13,1610612758.0,1610612744.0,0.506671619473758,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-13,1610612741.0,1610612743.0,0.5327032158800776,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-13,1610612739.0,1610612750.0,0.4885973692928848,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-15,1610612758.0,1610612751.0,0.4962302166111486,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-16,1610612737.0,1610612738.0,0.454102399168292,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-17,1610612757.0,1610612751.0,0.5280844852952294,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-18,1610612762.0,1610612756.0,0.5026256699671509,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-19,1610612757.0,1610612762.0,0.5477744150164956,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-19,1610612755.0,1610612750.0,0.5099020276790366,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-23,1610612744.0,1610612746.0,0.5122651036863428,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-23,1610612738.0,1610612742.0,0.4518943953653476,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-23,1610612760.0,1610612743.0,0.4518796024420311,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-25,1610612746.0,1610612743.0,0.5352797624212678,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-25,1610612744.0,1610612762.0,0.4824902813115673,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-26,1610612761.0,1610612742.0,0.5148467652964032,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-26,1610612745.0,1610612760.0,0.4641654391925754,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-27,1610612750.0,1610612744.0,0.5488415176723525,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-11-29,1610612757.0,1610612746.0,0.5002524431644152,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-30,1610612752.0,1610612749.0,0.4999172285152587,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-11-30,1610612739.0,1610612755.0,0.5332027464279749,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-02,1610612737.0,1610612743.0,0.4824061921241052,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-02,1610612751.0,1610612761.0,0.5483719260588861,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-03,1610612752.0,1610612742.0,0.4676498571926122,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-04,1610612752.0,1610612739.0,0.4902959843800567,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-05,1610612761.0,1610612738.0,0.5075866559585623,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-07,1610612752.0,1610612737.0,0.5383040769121535,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-09,1610612751.0,1610612737.0,0.5229687478003906,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-10,1610612757.0,1610612750.0,0.5125021887156245,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-10,1610612741.0,1610612742.0,0.4844920971027606,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-10,1610612754.0,1610612751.0,0.4772945760807316,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-11,1610612752.0,1610612758.0,0.548446570740426,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-14,1610612741.0,1610612752.0,0.4864055006351758,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-14,1610612766.0,1610612765.0,0.4770166090604377,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-14,1610612754.0,1610612744.0,0.460459592554871,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-14,1610612760.0,1610612748.0,0.4564066881455621,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-15,1610612746.0,1610612756.0,0.4709235563533446,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-15,1610612745.0,1610612748.0,0.4734874638576096,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-16,1610612761.0,1610612751.0,0.4953396367819557,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-16,1610612747.0,1610612743.0,0.4705725307434334,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-18,1610612761.0,1610612744.0,0.5005512333456203,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-19,1610612750.0,1610612742.0,0.4962708649430992,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-20,1610612765.0,1610612762.0,0.478300456820212,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-20,1610612743.0,1610612763.0,0.4533917806355003,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-21,1610612760.0,1610612757.0,0.511718886969946,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-21,1610612750.0,1610612742.0,0.5086299509048706,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-21,1610612739.0,1610612749.0,0.5072168219776958,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-23,1610612756.0,1610612763.0,0.5372310193393434,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-23,1610612747.0,1610612766.0,0.5496457627133201,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-25,1610612743.0,1610612756.0,0.5018569940581835,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-25,1610612744.0,1610612763.0,0.4854300487886265,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-26,1610612748.0,1610612750.0,0.5407301396093429,Toss-Up,High-variance matchup,False,True,False,False,5,Volatile Game,yellow,5
2022-12-27,1610612763.0,1610612756.0,0.545374130973032,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
2022-12-27,1610612742.0,1610612752.0,0.5443243400062132,Toss-Up,Model and consensus disagree • High-variance matchup,False,True,True,False,5,Volatile Game,yellow,5
