game_id,game_date,season_id,season_type,team_id_home,team_id_away,wl_home,pts_home,pts_away,home_win,elo_home,elo_away,elo_prob,home_rest_days,away_rest_days,home_b2b,away_b2b,rest_diff
401320698,2021-08-19,22021,Regular Season,6,20,W,66,64,1,1443.3613319264414,1430.552115676374,0.6169655293228996,2.0,2.0,0,0,0.0
401320699,2021-08-20,22021,Regular Season,9,14,L,83,99,0,1491.1613010895137,1567.499864627475,0.4908790857110187,2.0,2.0,0,0,0.0
401320700,2021-08-20,22021,Regular Season,3,5,L,81,83,0,1480.336991340708,1402.0369656685975,0.7013392842230587,3.0,3.0,0,0,0.0
401320702,2021-08-21,22021,Regular Season,19,8,L,95,101,0,1502.3924852845205,1552.006937179464,0.5293035421657493,4.0,2.0,0,0,2.0
401320701,2021-08-21,22021,Regular Season,20,11,L,69,84,0,1422.891426262832,1506.1447968626223,0.4809361124790935,2.0,2.0,0,0,0.0
401320703,2021-08-22,22021,Regular Season,9,6,L,83,86,0,1481.3437193752932,1451.0220213399834,0.6404915199095689,2.0,3.0,0,0,-1.0
401320704,2021-08-22,22021,Regular Season,16,14,L,78,85,0,1457.7191331380582,1577.3174463416954,0.4291032408567177,3.0,2.0,0,0,1.0
401320705,2021-08-24,22021,Regular Season,8,14,W,76,70,1,1562.5930080227788,1585.8995111588297,0.5667956740755522,3.0,2.0,0,0,1.0
401320706,2021-08-24,22021,Regular Season,20,19,L,79,86,0,1413.2727040132502,1491.8064144412056,0.4877214725656939,3.0,3.0,0,0,0.0
401320707,2021-08-24,22021,Regular Season,18,17,W,76,62,1,1582.889082451425,1583.8989947548002,0.5980000488977213,5.0,7.0,0,0,-2.0
401320708,2021-08-24,22021,Regular Season,16,6,W,78,68,1,1449.1370683209238,1463.831851738175,0.5789251091486438,2.0,2.0,0,0,0.0
401320709,2021-08-25,22021,Regular Season,9,11,L,79,106,0,1468.5338889771017,1515.7635191122042,0.5327223592181807,3.0,4.0,0,0,-1.0
401320712,2021-08-26,22021,Regular Season,16,3,L,77,82,0,1457.558566137951,1466.3102056562468,0.5872416045948572,2.0,6.0,0,0,-4.0
401320711,2021-08-26,22021,Regular Season,18,6,W,76,72,1,1590.929081473471,1455.4103539211478,0.7654977146125949,2.0,2.0,0,0,0.0
401320710,2021-08-26,22021,Regular Season,20,17,L,71,78,0,1403.5182745619363,1575.8589957327547,0.3568366669933925,2.0,2.0,0,0,0.0
401320713,2021-08-27,22021,Regular Season,9,11,L,64,80,0,1457.879441792738,1526.4179662965678,0.5021032199020182,2.0,2.0,0,0,0.0
401320714,2021-08-27,22021,Regular Season,14,19,L,69,73,0,1577.2354246403406,1501.5608438925194,0.6981640182229764,3.0,3.0,0,0,0.0
401320715,2021-08-28,22021,Regular Season,5,17,L,71,87,0,1416.0637513530587,1582.9957290726225,0.3640137464422464,8.0,2.0,0,0,6.0
401320716,2021-08-28,22021,Regular Season,18,6,W,76,61,1,1595.619127181219,1450.7203082133997,0.7750513345452,2.0,2.0,0,0,0.0
401320717,2021-08-28,22021,Regular Season,16,3,W,76,75,1,1445.8137340460537,1478.055037748144,0.5541262053775071,2.0,2.0,0,0,0.0
401320718,2021-08-29,22021,Regular Season,14,19,L,75,107,0,1563.2721442758811,1515.524124256979,0.6632502035462067,2.0,2.0,0,0,0.0
401320720,2021-08-31,22021,Regular Season,16,18,L,75,85,0,1454.7312099385035,1600.118100490315,0.3931806819990429,3.0,3.0,0,0,0.0
401320721,2021-08-31,22021,Regular Season,8,9,W,74,66,1,1571.257094541268,1447.8373773946978,0.7527649256874257,7.0,4.0,0,0,3.0
401320719,2021-08-31,22021,Regular Season,5,6,W,74,72,1,1408.783476424214,1446.2213349043036,0.5467239655349547,3.0,3.0,0,0,0.0
401320722,2021-08-31,22021,Regular Season,11,19,W,103,83,1,1536.460030694608,1528.789128327903,0.6099518091479414,4.0,2.0,0,0,2.0
401320726,2021-09-02,22021,Regular Season,14,9,W,85,75,1,1550.007140204957,1442.8926759084463,0.7348854837283922,4.0,2.0,0,0,2.0
401320725,2021-09-02,22021,Regular Season,17,19,W,90,83,1,1590.2760040014673,1520.988164510862,0.6903605106347135,5.0,2.0,0,0,3.0
401320723,2021-09-02,22021,Regular Season,3,20,W,72,68,1,1469.1375618556942,1396.3815412220686,0.6946118717922347,5.0,7.0,0,0,-2.0
401320724,2021-09-02,22021,Regular Season,8,6,W,66,57,1,1576.201796027519,1437.1558142150027,0.7691229289989131,2.0,2.0,0,0,0.0
401320727,2021-09-04,22021,Regular Season,5,11,L,65,87,0,1417.8489971135148,1544.2609945116492,0.4195225779908954,4.0,4.0,0,0,0.0
401320728,2021-09-04,22021,Regular Season,8,16,W,93,75,1,1580.819337447541,1446.8675962985226,0.7638745959270526,2.0,4.0,0,0,-2.0
401320729,2021-09-05,22021,Regular Season,19,17,W,92,84,1,1514.7953747235565,1596.468793788773,0.4832069181935783,3.0,3.0,0,0,0.0
401320730,2021-09-05,22021,Regular Season,3,20,L,64,69,0,1475.2453244198496,1390.2737786579132,0.7093208595641308,3.0,3.0,0,0,0.0
401320731,2021-09-06,22021,Regular Season,5,11,L,81,86,0,1409.458545553697,1552.651446071467,0.3961980093807766,2.0,2.0,0,0,0.0
401320732,2021-09-07,22021,Regular Season,3,18,L,56,83,0,1461.058907228567,1607.981714130296,0.3910732089285885,2.0,7.0,0,0,-5.0
401320733,2021-09-07,22021,Regular Season,14,16,W,105,71,1,1555.3094305303891,1442.1450882170636,0.7416148448914631,5.0,3.0,0,0,2.0
401320735,2021-09-08,22021,Regular Season,17,8,W,102,81,1,1586.1329321526446,1585.541845529,0.6002135452923073,3.0,4.0,0,0,-1.0
401320734,2021-09-08,22021,Regular Season,20,11,L,75,76,0,1404.4601958491958,1560.5754062590825,0.3785472459845508,3.0,2.0,0,0,1.0
401320736,2021-09-09,22021,Regular Season,6,18,L,57,75,0,1432.538272794981,1615.8031783088677,0.3425378107737992,7.0,2.0,0,0,5.0
401320737,2021-09-10,22021,Regular Season,16,20,W,82,74,1,1436.977385114893,1396.889250929505,0.653332083484567,3.0,2.0,0,0,1.0
401320738,2021-09-10,22021,Regular Season,8,5,W,89,72,1,1577.5461164348462,1401.5345853660815,0.8047351241434518,2.0,4.0,0,0,-2.0
401320739,2021-09-11,22021,Regular Season,3,9,W,77,76,1,1453.2374430499954,1437.5903855830145,0.6208185725144171,4.0,9.0,0,0,-5.0
